text;animation;comment;next;previous;source_dlg;audiofile
I don't really even have any more credits left to play... but if you want, I could put a few of my cards as my wager... You up for that?;[];;[19680, 19682];[19678];kas22_xxpazaa_01;
Sure, let's play.;[];;[19681];[19679];kas22_xxpazaa_01;
Let's see if I can't turn this around...;[];;[];[19680];kas22_xxpazaa_01;
Maybe some other time.;[];;[19683];[19679];kas22_xxpazaa_01;
Sure. Come back if you want a last game or two.;[];;[];[19682];kas22_xxpazaa_01;
Well, that was quite the victory. What is that, ten, eleven times you've won? Good games, though. Best fun I've had in a while.;[];Just won 10th game;[19685];[None];kas22_xxpazaa_01;
Heh, maybe I should give you something else. Ten or more wins is considered a tournament victory by some players. Not that I ever get to tournaments...;[];Give player unique item from treasure table;[19686];[19684];kas22_xxpazaa_01;
Here, take these. I don't get much time to use them and they don't seem to be doing me much good anyway.;[];;[19687, 19690, 19692];[19685];kas22_xxpazaa_01;
That's very sporting of you.;[];;[19688];[19686];kas22_xxpazaa_01;
I don't know about that. I just play for fun.;[];;[19689];[19687];kas22_xxpazaa_01;
Anyway, I have to get out of here... work calls.;[];;[];[19688, 19691];kas22_xxpazaa_01;
It beats taking your paltry surplus credits.;[];;[19691];[19686];kas22_xxpazaa_01;
You don't have to take them if you don't want. If they're such a hassle, you're the fool for still playing. I'm just killing time.;[];;[19689];[19690];kas22_xxpazaa_01;
I have to go. Goodbye.;[];;[19693];[19686, 19723, 19726, 19721, 19718, 19713, 19731, 19728, 19710, 19697, 19694, 19735, 19736, 19737, 19739, 19740, 19741, 19742, 19743, 19744];kas22_xxpazaa_01;
All right. Goodbye. I have to get back to work anyway.;[];;[];[19692];kas22_xxpazaa_01;
What do you want? I don't get a lot of time off from loading cargo, so if you've got something to say, make it quick.;[];Initial dialogue;[19692, 19695, 19719, 19722, 19724];[None];kas22_xxpazaa_01;
What do you do for Czerka Corporation?;[];Player has not asked about Pazaaak set that player has asked about Pazaak;[19696];[19694, 19721, 19726, 19744];kas22_xxpazaa_01;
Oh, I'm not actually considered a real employee. At least, not enough to get one of those uniforms they strut around in. I just load cargo.;[];;[19697];[19695];kas22_xxpazaa_01;
When a ship comes in I work straight through the day, but mostly I just pass the time playing Pazaak. Want a game?;[];;[19692, 19698, 19708, 19717];[19696];kas22_xxpazaa_01;
Let's have a game.;[];player has their own pazaak deck;[19699, 19701, 19703, 19704, 19705, 19707];[19697, 19713, 19723, 19735, 19736, 19737, 19739, 19740, 19741, 19742, 19743];kas22_xxpazaa_01;
Eh, I suppose, but I think it's pretty clear that you are the better player. You've won a lot. I suppose I can afford it, though.;[];Player won 10 games and got the big prize;[19700];[19698];kas22_xxpazaa_01;
Bet what you want. It's not like I can spend my money anywhere else on this planet.;[];player has won 8 or greater games.;[];[19699, 19705, 19707];kas22_xxpazaa_01;
Sure, let's go. Just a small wager to start, though, because I don't know how good you are. It's kind of a courtesy to new players.;[];Player has not won or lost previously.;[19702];[19698];kas22_xxpazaa_01;
Low stakes for now, but we'll raise them later.;[];player has won up to and including 3 games;[];[19701, 19703, 19704, 19705, 19707];kas22_xxpazaa_01;
Sure. I'm not sure I'd keep playing after a start like yours, so maybe we should keep the wager low until you get better.;[];player has ONLY lost previously, never won;[19702];[19698];kas22_xxpazaa_01;
Sure, you had a good start, so let's keep going. I don't mind the occasional loss to a good player.;[];player won a single game, the only game he's played;[19702];[19698];kas22_xxpazaa_01;
Yeah, I suppose you would want to make up for your last loss. You've won before, so this should be a good game.;[];player lost last game, but has won previously;[19700, 19702, 19706];[19698];kas22_xxpazaa_01;
We'll make the stakes interesting, but not too high. We're not playing at that level yet.;[];player has won 4 to 7 games;[];[19705, 19707];kas22_xxpazaa_01;
Sure. I'd like to make up for you beating me again. Not that I can't afford it. No where else to spend my money.;[];player won last game and more than once.;[19700, 19702, 19706];[19698];kas22_xxpazaa_01;
Where would I get a Pazaak deck?;[];player does not have a pazaak deck;[19709];[19697, 19723, 19742, 19743];kas22_xxpazaa_01;
Don't have one? I'm surprised. You probably spend a lot of time on trade routes and such, and there's nothing better to kill the time.;[];;[19710];[19708];kas22_xxpazaa_01;
I might have... yes, here we are, I have a spare deck. I could sell it to you for maybe... 75 credits. It's pretty basic.;[];;[19692, 19711, 19717, 19727];[19709];kas22_xxpazaa_01;
I'll pay 75 credits. Give me the deck.;[];;[19712];[19710, 19728, 19731];kas22_xxpazaa_01;
Here you are. You'll want to go over the rules too. I have a pamphlet you can load into your journal, though you probably already have one.;[];;[19713];[19711, 19730, 19733];kas22_xxpazaa_01;
You'll want to find some cards to improve that deck. Like I said, it's pretty basic. When you think you're ready, we'll have a game.;[];;[19692, 19698, 19714, 19717];[19712];kas22_xxpazaa_01;
Can we play a practice hand?;[];;[19715];[19713, 19723, 19735, 19736, 19737, 19739, 19740, 19741, 19742, 19743];kas22_xxpazaa_01;
I guess we could try a hand or two to get you used to how the game works.;[];;[19716];[19714];kas22_xxpazaa_01;
[Play Pazaak Tutorial];[];;[];[19715];kas22_xxpazaa_01;
Let's go back to my other questions.;[];;[19718];[19713, 19723, 19731, 19728, 19710, 19697];kas22_xxpazaa_01;
It will be a while before another ship comes in, so go ahead.;[];;[19692, 19719, 19722, 19724];[19717];kas22_xxpazaa_01;
I have some questions about Kashyyyk?;[];;[19720];[19718, 19726, 19694, 19735, 19736, 19737, 19739, 19740, 19741, 19742, 19743, 19744];kas22_xxpazaa_01;
What? Oh, you mean Edean? I suppose the Wookiees can call their planet whatever they want, but the company pays to name the trade routes.;[];;[19721];[19719];kas22_xxpazaa_01;
I don't know much about it, though. I stay here and load cargo. You're better off asking the patrol guards or Janos.;[];;[19692, 19695, 19722, 19724];[19720];kas22_xxpazaa_01;
I want to ask about Pazaak;[];player has asked about pazaak;[19723];[19721, 19726, 19718, 19694, 19744];kas22_xxpazaa_01;
I like playing more than talking about it. What did you want?;[];;[19692, 19698, 19708, 19714, 19717];[19722];kas22_xxpazaa_01;
Heard any off-planet rumors?;[];;[19725];[19721, 19718, 19694, 19735, 19736, 19737, 19739, 19740, 19741, 19742, 19743, 19744];kas22_xxpazaa_01;
I heard something about Taris but I didn't really know anyone from there so I haven't paid attention. Does that sound bad?;[];;[19726];[19724];kas22_xxpazaa_01;
I just figure that whatever is going on, whoever is in charge will still always need someone to load crates.;[];;[19692, 19695, 19719, 19722];[19725];kas22_xxpazaa_01;
I don't have that much. Would you go lower?;[];;[19728];[19710];kas22_xxpazaa_01;
I don't know if I can do that. It is a spare, but I could use the money to buy better cards for my main deck.;[];;[19692, 19711, 19717, 19729, 19732];[19727];kas22_xxpazaa_01;
[Persuade] Nobody else is asking. Who else will play you?;[];;[19730, 19731];[19728];kas22_xxpazaa_01;
[Success] I suppose that makes sense. I mean, I don't really need it, and how else will I get someone to play me?;[];;[19712];[19729];kas22_xxpazaa_01;
[Failure] I don't know about that. I'm sure I'll find someone eventually. I think I'll hang on to it.;[];;[19692, 19711, 19717, 19732];[19729];kas22_xxpazaa_01;
[Force Persuade] You want to give me the deck.;[];;[19733];[19731, 19728];kas22_xxpazaa_01;
[Success] I want to give you the deck. Sure I do. I mean, how else am I going to get anyone to play with?;[{'Player': 'Persuade'}];;[19712];[19732];kas22_xxpazaa_01;
I beat you good on that one. Sorry, but that's the way the cards go. Just the luck of the draw, I guess.;[];Just lost last game;[19735, 19736, 19737];[None];kas22_xxpazaa_01;
That's got to be rough, but things can change fast. You'll want to keep playing, I bet. Never quit on a loss.;[];player only lost previously;[19692, 19698, 19714, 19719, 19724];[19734];kas22_xxpazaa_01;
That's a surprise. You've won so many times I thought you were sure to beat me again.;[];player already won the big prize;[19692, 19698, 19714, 19719, 19724];[19734];kas22_xxpazaa_01;
You've beat me before, though, and I bet you want to try again. I always tell people never to quit on a loss.;[];player lost last game but has won in the past;[19692, 19698, 19714, 19719, 19724];[19734];kas22_xxpazaa_01;
Well, you beat me fair on that hand. That was pretty well played. I made a few mistakes I shouldn't have.;[];Just won last game PW - Variable is no longer incremented from this node.;[19739, 19740, 19741];[None];kas22_xxpazaa_01;
Of course, you're making a habit of beating me. I should know when to quit, but what else is there to do here?;[];player already won the big prize;[19692, 19698, 19714, 19719, 19724];[19738];kas22_xxpazaa_01;
Well, looks like you've got some skill. Could be beginner's luck, though. Want another game?;[];Player won first game;[19692, 19698, 19714, 19719, 19724];[19738];kas22_xxpazaa_01;
You're beating me fairly regular. I'm going to have to try a few different strategies from now on.;[];player has won before.;[19692, 19698, 19714, 19719, 19724];[19738];kas22_xxpazaa_01;
Ah, it's you again. Want another game? You've been the most challenge I've had for... I don't know how long. Not a lot of dockside Pazaak champions.;[];After pay out for winning 10th game.;[19692, 19698, 19708, 19714, 19719, 19724];[None];kas22_xxpazaa_01;
Oh, hello again. Did you want another game? I don't think there will be any ships in for quite a while.;[];Secondary, has played Pazaak;[19692, 19698, 19708, 19714, 19719, 19724];[None];kas22_xxpazaa_01;
What do you want now? I don't want to waste my off time just talking.;[];Secondary, has not played Pazaak;[19692, 19695, 19719, 19722, 19724];[None];kas22_xxpazaa_01;
Beep beep beep-oop!;[];;[];[None];man26_droid;NM35AADROI01000_.mp3
Well, I guess the course proved too much for you at this level. Better luck next time.;[];Player lost last race This is a generic dialogue for the male fans of the swoop racers 17.04;[];[None];man26_swoop1;NM26ABSWOO18004_.mp3
No offence, but I could have done better than you on that last race. As a true fan, I know how to do these things right.;[];Player lost last race;[];[None];man26_swoop1;NM26ABSWOO18005_.mp3
You didn't look too good out there on that last run. I guess everyone has their bad days.;[];Player lost last race;[];[None];man26_swoop1;NM26ABSWOO18006_.mp3
You sure you're cut out for this league of racing? Maybe the stress of it is getting to you.;[];Player lost last race;[];[None];man26_swoop1;NM26ABSWOO18007_.mp3
I don't believe it! Who'd have thought Queedle had it in him?;[];Queedle Champion Player has 0 races;[];[None];man26_swoop1;NM26ABSWOO18024_.mp3
A new Champion! And it's Queedle! I knew he could do it with a decent swoop under him.;[];Queedle Champion Player has 0 races;[];[None];man26_swoop1;NM26ABSWOO18025_.mp3
How about that? Queedle, a local racer, showing those pros how it's done!;[];Queedle Champion Player has 0 races;[];[None];man26_swoop1;NM26ABSWOO18026_.mp3
I cheer for Queedle now that he's winning. It would take an amazing racer to win me away.;[];Queedle Champion Player has 0 races;[];[None];man26_swoop1;NM26ABSWOO18027_.mp3
You here to cheer Casandra? She's a fine racer. I hope she knocks Hukta out of the running.;[];0 races won;[];[None];man26_swoop1;NM26ABSWOO18000_.mp3
Hukta Jax is insane. He just smashes through everything to the finish. I guess we should expect that from a Gamorrean?;[];0 races won;[];[None];man26_swoop1;NM26ABSWOO18001_.mp3
We need more rules about overpowered bikes. Hukta just rides over everything. It's boring watching him.;[];0 races won;[];[None];man26_swoop1;NM26ABSWOO18002_.mp3
Queedle is the local favorite. You should cheer along with us. He needs the encouragement.;[];0 races won;[];[None];man26_swoop1;NM26ABSWOO18003_.mp3
You're pretty good. Maybe I should start putting some credits on your races.;[];player a racer, 1 wins;[];[None];man26_swoop1;NM26ABSWOO18008_.mp3
I guess you've got what it takes to advance. The odds against you winning are getting better.;[];player a racer, 1 wins;[];[None];man26_swoop1;NM26ABSWOO18009_.mp3
The second round always has experienced riders. You'll be up against some tough times.;[];player a racer, 1 wins;[];[None];man26_swoop1;NM26ABSWOO18010_.mp3
You're up against the second round times now. That's a hard round to beat.;[];player a racer, 1 wins;[];[None];man26_swoop1;NM26ABSWOO18011_.mp3
Some of the racers are having a bad time here on Manaan. Seems like you have all the luck right now.;[];player a racer, 2 wins;[];[None];man26_swoop1;NM26ABSWOO18012_.mp3
Some of the other fans didn't think you could reach the second round, but I knew you would all along.;[];player a racer, 2 wins;[];[None];man26_swoop1;NM26ABSWOO18013_.mp3
Are you sure you're up to challenging the third round time? I mean, you're good, but are you that good?;[];player a racer, 2 wins;[];[None];man26_swoop1;NM26ABSWOO18014_.mp3
I'm putting all my credits on you. You're a sure thing.;[];player a racer, 2 wins;[];[None];man26_swoop1;NM26ABSWOO18015_.mp3
Whew, that was an exciting time you turned in. Noboby else had a chance.;[];player race champ, 3 wins, male;[];[None];man26_swoop1;NM26ABSWOO18016_.mp3
